date,hour,region,avg_latency,max_latency,avg_loss,avg_bandwidth,avg_jitter,health_score,breach_count
2025-03-24,10,eu-west-1,25.38,25.38,0.17,1000.0,0.6,92.2,0
2025-03-24,10,us-east-1,23.4,23.4,0.16,1000.0,2.54,92.8,0
2025-03-24,10,us-west-2,22.22,22.22,0.02,1000.0,7.65,94.0,0
2025-03-24,11,ap-southeast-1,37.0,37.0,0.04,1000.0,5.32,89.9,0
2025-03-24,11,eu-central-1,33.25,33.25,0.41,1000.0,0.63,88.7,0
2025-03-24,11,eu-west-1,27.63,27.63,0.47,1000.0,2.76,89.8,0
2025-03-24,11,us-east-1,19.69,19.69,0.2,1000.0,0.69,93.6,0
2025-03-24,11,us-west-2,20.8,20.8,0.59,1000.0,0.69,90.9,0
2025-03-24,12,ap-southeast-1,43.93,43.93,0.28,833.9,3.54,86.6,0
2025-03-24,12,eu-central-1,28.39,28.39,0.08,713.4,1.5,91.9,0
2025-03-24,12,eu-west-1,35.64,35.64,0.05,1000.0,1.96,90.2,0
2025-03-24,12,us-east-1,24.43,24.43,0.09,1000.0,3.13,93.0,0
2025-03-24,12,us-west-2,24.01,24.01,0.02,895.1,1.59,93.5,0
2025-03-24,13,ap-southeast-1,54.54,54.54,0.78,1000.0,2.07,80.8,1
2025-03-24,13,eu-central-1,25.25,25.25,0.47,1000.0,5.41,90.4,0
2025-03-24,13,eu-west-1,32.21,32.21,0.0,972.1,4.47,91.4,0
2025-03-24,13,us-east-1,19.43,19.43,0.15,944.7,0.24,93.9,0
2025-03-24,13,us-west-2,25.3,25.3,0.35,1000.0,6.95,91.2,0
2025-03-24,14,ap-southeast-1,54.39,54.39,0.51,1000.0,0.32,82.5,1
2025-03-24,14,eu-central-1,26.07,26.07,0.42,1000.0,1.06,90.5,0
2025-03-24,14,eu-west-1,32.47,32.47,0.01,986.6,0.33,91.3,0
2025-03-24,14,us-east-1,14.37,14.37,0.08,1000.0,0.56,95.7,0
2025-03-24,14,us-west-2,28.01,28.01,0.12,1000.0,3.89,91.8,0
2025-03-24,15,ap-southeast-1,49.47,49.47,0.32,1000.0,1.9,84.9,0
2025-03-24,15,eu-central-1,37.98,37.98,0.77,1000.0,1.17,85.2,0
2025-03-24,15,eu-west-1,22.64,22.64,0.29,952.3,0.35,92.2,0
2025-03-24,15,us-east-1,17.57,17.57,0.02,969.9,5.25,95.2,0
2025-03-24,15,us-west-2,18.35,18.35,0.07,1000.0,8.35,94.7,0
2025-03-24,16,ap-southeast-1,46.4,46.4,0.12,1000.0,1.1,86.9,0
2025-03-24,16,eu-central-1,29.24,29.24,0.01,1000.0,4.92,92.1,0
2025-03-24,16,eu-west-1,23.79,23.79,0.2,1000.0,2.03,92.4,0
2025-03-24,16,us-east-1,14.89,14.89,0.3,1000.0,3.36,94.2,0
2025-03-24,16,us-west-2,33.45,33.45,0.36,1000.0,2.34,88.9,0
2025-03-24,17,ap-southeast-1,40.87,40.87,0.26,786.0,3.93,87.6,0
2025-03-24,17,eu-central-1,30.56,30.56,0.2,1000.0,1.81,90.7,0
2025-03-24,17,eu-west-1,17.21,17.21,0.24,1000.0,7.31,94.0,0
2025-03-24,17,us-east-1,19.61,19.61,0.36,1000.0,0.1,92.6,0
2025-03-24,17,us-west-2,26.24,26.24,0.97,944.4,1.02,87.2,0
2025-03-24,18,ap-southeast-1,54.61,54.61,0.03,1000.0,3.55,85.2,1
2025-03-24,18,eu-central-1,39.21,39.21,0.38,971.4,1.92,87.3,0
2025-03-24,18,eu-west-1,25.26,25.26,0.0,979.4,1.34,93.3,0
2025-03-24,18,us-east-1,20.76,20.76,0.32,1000.0,0.71,92.6,0
2025-03-24,18,us-west-2,19.42,19.42,0.12,966.8,4.38,94.1,0
2025-03-24,19,ap-southeast-1,50.66,50.66,0.34,723.1,6.04,84.4,1
2025-03-24,19,eu-central-1,23.29,23.29,0.03,710.0,4.93,93.6,0
2025-03-24,19,eu-west-1,28.59,28.59,0.16,872.6,0.99,91.4,0
2025-03-24,19,us-east-1,22.53,22.53,0.19,1000.0,0.6,92.9,0
2025-03-24,19,us-west-2,22.52,22.52,0.22,847.1,0.86,92.7,0
2025-03-24,20,ap-southeast-1,53.7,53.7,0.39,915.6,0.1,83.4,1
2025-03-24,20,eu-central-1,24.95,24.95,0.16,873.8,1.69,92.4,0
2025-03-24,20,eu-west-1,26.94,26.94,0.38,771.2,2.33,90.5,0
2025-03-24,20,us-east-1,18.88,18.88,0.14,706.8,0.79,94.1,0
2025-03-24,20,us-west-2,19.02,19.02,0.08,754.0,0.45,94.4,0
2025-03-24,21,ap-southeast-1,37.5,37.5,1.01,942.5,4.14,84.0,0
2025-03-24,21,eu-central-1,24.77,24.77,0.86,907.5,2.86,88.3,0
2025-03-24,21,eu-west-1,24.17,24.17,0.18,818.8,6.66,92.5,0
2025-03-24,21,us-east-1,17.41,17.41,0.6,960.3,0.71,91.8,0
2025-03-24,21,us-west-2,18.79,18.79,0.6,823.4,3.06,91.4,0
2025-03-24,22,ap-southeast-1,54.22,54.22,0.09,890.1,6.97,85.0,1
2025-03-24,22,eu-central-1,34.8,34.8,0.17,784.5,0.22,89.7,0
2025-03-24,22,eu-west-1,24.92,24.92,0.4,668.8,4.53,91.0,0
2025-03-24,22,us-east-1,20.24,20.24,0.22,970.1,0.16,93.3,0
2025-03-24,22,us-west-2,18.49,18.49,0.54,785.7,2.55,91.8,0
2025-03-24,23,ap-southeast-1,44.62,44.62,0.01,906.4,3.89,88.1,0
2025-03-24,23,eu-central-1,36.37,36.37,1.27,943.4,0.49,82.7,0
2025-03-24,23,eu-west-1,22.42,22.42,0.08,823.5,13.5,93.5,0
2025-03-24,23,us-east-1,12.5,12.5,0.2,769.5,1.54,95.5,0
2025-03-24,23,us-west-2,21.15,21.15,0.08,729.1,5.28,93.9,0
2025-03-25,0,ap-southeast-1,45.18,45.18,0.24,1000.0,0.35,86.5,0
2025-03-25,0,eu-central-1,31.16,31.16,0.02,905.8,1.3,91.6,0
2025-03-25,0,eu-west-1,25.77,25.77,0.5,826.8,0.1,90.1,0
2025-03-25,0,us-east-1,18.64,18.64,0.01,1000.0,3.3,95.0,0
2025-03-25,0,us-west-2,28.94,28.94,0.42,949.1,8.17,89.8,0
2025-03-25,1,ap-southeast-1,51.03,51.03,0.37,754.9,0.21,84.2,1
2025-03-25,1,eu-central-1,31.29,31.29,0.38,855.2,1.71,89.4,0
2025-03-25,1,eu-west-1,27.87,27.87,0.27,914.8,0.3,91.0,0
2025-03-25,1,us-east-1,20.08,20.08,0.12,820.0,2.33,93.9,0
2025-03-25,1,us-west-2,22.31,22.31,0.0,859.0,4.87,94.0,0
2025-03-25,2,ap-southeast-1,41.35,41.35,0.47,869.7,0.1,86.2,0
2025-03-25,2,eu-central-1,25.56,25.56,0.26,741.7,8.43,91.6,0
2025-03-25,2,eu-west-1,18.94,18.94,0.07,876.8,2.35,94.5,0
2025-03-25,2,us-east-1,14.01,14.01,0.14,884.6,2.79,95.4,0
2025-03-25,2,us-west-2,24.29,24.29,0.09,1000.0,0.15,93.0,0
2025-03-25,3,ap-southeast-1,30.39,30.39,0.06,823.0,2.48,91.5,0
2025-03-25,3,eu-central-1,36.18,36.18,0.21,792.2,8.82,89.1,0
2025-03-25,3,eu-west-1,26.12,26.12,0.08,706.2,4.3,92.5,0
2025-03-25,3,us-east-1,21.09,21.09,0.15,881.2,0.21,93.5,0
2025-03-25,3,us-west-2,25.1,25.1,0.14,893.1,2.73,92.5,0
2025-03-25,4,ap-southeast-1,49.76,49.76,0.09,629.3,2.48,86.2,0
2025-03-25,4,eu-central-1,29.12,29.12,1.06,558.4,4.76,85.9,0
2025-03-25,4,eu-west-1,28.5,28.5,0.3,980.1,0.84,90.6,0
2025-03-25,4,us-east-1,18.91,18.91,0.26,833.9,7.56,93.4,0
2025-03-25,4,us-west-2,21.52,21.52,0.64,1000.0,3.84,90.4,0
2025-03-25,5,ap-southeast-1,47.35,47.35,0.22,884.4,10.84,86.1,0
2025-03-25,5,eu-central-1,31.58,31.58,0.04,878.3,0.95,91.3,0
2025-03-25,5,eu-west-1,23.44,23.44,0.53,875.2,0.68,90.6,0
2025-03-25,5,us-east-1,16.88,16.88,0.23,947.3,4.56,94.1,0
2025-03-25,5,us-west-2,18.17,18.17,0.9,762.5,10.03,89.7,0
2025-03-25,6,ap-southeast-1,42.57,42.57,0.12,1000.0,1.27,87.9,0
2025-03-25,6,eu-central-1,27.56,27.56,0.68,853.2,8.31,88.6,0
2025-03-25,6,eu-west-1,27.63,27.63,0.16,873.8,3.87,91.7,0
2025-03-25,6,us-east-1,19.71,19.71,0.28,945.2,4.09,93.1,0
2025-03-25,6,us-west-2,16.72,16.72,0.38,761.1,1.17,93.3,0
2025-03-25,7,ap-southeast-1,49.2,49.2,0.59,1000.0,1.01,83.3,0
2025-03-25,7,eu-central-1,26.87,26.87,0.35,872.6,2.92,90.7,0
2025-03-25,7,eu-west-1,35.55,35.55,0.09,848.9,0.15,90.0,0
2025-03-25,7,us-east-1,24.13,24.13,0.43,640.2,4.33,91.0,0
2025-03-25,7,us-west-2,20.72,20.72,0.2,1000.0,0.47,93.3,0
2025-03-25,8,ap-southeast-1,58.17,58.17,0.21,1000.0,2.45,83.2,1
2025-03-25,8,eu-central-1,40.23,40.23,0.1,1000.0,1.25,88.7,0
2025-03-25,8,eu-west-1,28.3,28.3,0.67,1000.0,1.15,88.5,0
2025-03-25,8,us-east-1,21.26,21.26,0.55,1000.0,6.75,91.0,0
2025-03-25,8,us-west-2,29.64,29.64,0.34,1000.0,4.79,90.1,0
2025-03-25,9,ap-southeast-1,40.01,40.01,0.53,828.3,4.37,86.2,0
2025-03-25,9,eu-central-1,34.81,34.81,0.76,1000.0,3.02,86.1,0
2025-03-25,9,eu-west-1,30.45,30.45,0.36,1000.0,1.76,89.7,0
2025-03-25,9,us-east-1,21.47,21.47,0.42,845.7,1.96,91.8,0
2025-03-25,9,us-west-2,28.85,28.85,0.18,956.9,0.95,91.3,0
2025-03-25,10,ap-southeast-1,51.92,51.92,0.29,1000.0,6.9,84.4,1
2025-03-25,10,eu-central-1,39.21,39.21,0.18,1000.0,0.1,88.4,0
2025-03-25,10,eu-west-1,25.57,25.57,0.2,1000.0,2.05,92.0,0
2025-03-25,10,us-east-1,19.27,19.27,1.03,1000.0,0.56,88.7,0
2025-03-25,10,us-west-2,26.27,26.27,0.12,922.3,2.28,92.3,0
2025-03-25,11,ap-southeast-1,34.07,34.07,0.49,1000.0,4.06,88.0,0
2025-03-25,11,eu-central-1,33.43,33.43,0.56,1000.0,0.4,87.8,0
2025-03-25,11,eu-west-1,29.53,29.53,0.22,832.5,3.26,90.8,0
2025-03-25,11,us-east-1,18.06,18.06,0.01,1000.0,2.4,95.1,0
2025-03-25,11,us-west-2,26.78,26.78,0.99,1000.0,1.24,86.9,0
2025-03-25,12,ap-southeast-1,50.79,50.79,0.13,1000.0,1.39,85.7,1
2025-03-25,12,eu-central-1,28.1,28.1,0.16,885.9,4.43,91.5,0
2025-03-25,12,eu-west-1,30.73,30.73,0.08,1000.0,1.1,91.4,0
2025-03-25,12,us-east-1,23.28,23.28,0.07,934.8,3.4,93.4,0
2025-03-25,12,us-west-2,24.78,24.78,0.04,1000.0,1.29,93.2,0
2025-03-25,13,ap-southeast-1,48.86,48.86,0.59,1000.0,2.52,83.4,0
2025-03-25,13,eu-central-1,29.38,29.38,0.63,1000.0,2.59,88.4,0
2025-03-25,13,eu-west-1,29.59,29.59,0.32,1000.0,2.37,90.2,0
2025-03-25,13,us-east-1,18.04,18.04,0.0,1000.0,3.35,95.2,0
2025-03-25,13,us-west-2,23.47,23.47,0.14,1000.0,3.3,92.9,0
2025-03-25,14,ap-southeast-1,55.57,55.57,0.11,1000.0,4.85,84.5,1
2025-03-25,14,eu-central-1,32.7,32.7,0.33,1000.0,1.13,89.3,0
2025-03-25,14,eu-west-1,24.35,24.35,0.15,1000.0,2.2,92.6,0
2025-03-25,14,us-east-1,20.92,20.92,0.34,932.5,1.84,92.4,0
2025-03-25,14,us-west-2,22.5,22.5,0.76,1000.0,1.12,89.5,0
2025-03-25,15,ap-southeast-1,43.42,43.42,0.26,915.4,1.69,86.9,0
2025-03-25,15,eu-central-1,29.17,29.17,0.05,990.2,1.74,91.9,0
2025-03-25,15,eu-west-1,29.64,29.64,1.79,1000.0,1.98,81.3,0
2025-03-25,15,us-east-1,19.22,19.22,0.75,1000.0,0.18,90.4,0
2025-03-25,15,us-west-2,19.72,19.72,0.42,992.1,2.95,92.2,0
2025-03-25,16,ap-southeast-1,48.48,48.48,0.08,1000.0,0.61,86.6,0
2025-03-25,16,eu-central-1,26.85,26.85,0.35,1000.0,5.89,90.8,0
2025-03-25,16,eu-west-1,35.06,35.06,0.22,984.6,2.56,89.4,0
2025-03-25,16,us-east-1,22.19,22.19,0.09,1000.0,1.16,93.5,0
2025-03-25,16,us-west-2,32.12,32.12,0.01,1000.0,0.1,91.4,0
2025-03-25,17,ap-southeast-1,29.38,29.38,0.21,1000.0,0.46,90.9,0
2025-03-25,17,eu-central-1,38.0,38.0,0.07,1000.0,2.5,89.4,0
2025-03-25,17,eu-west-1,30.68,30.68,0.22,1000.0,0.75,90.5,0
2025-03-25,17,us-east-1,21.74,21.74,0.86,1000.0,6.34,89.0,0
2025-03-25,17,us-west-2,25.95,25.95,0.01,1000.0,0.98,93.0,0
2025-03-25,18,ap-southeast-1,56.08,56.08,0.13,930.7,0.1,84.3,1
2025-03-25,18,eu-central-1,29.57,29.57,0.18,1000.0,1.27,91.1,0
2025-03-25,18,eu-west-1,32.9,32.9,0.28,1000.0,0.22,89.6,0
2025-03-25,18,us-east-1,23.92,23.92,0.02,1000.0,2.2,93.5,0
2025-03-25,18,us-west-2,23.62,23.62,0.24,913.8,0.96,92.3,0
2025-03-25,19,ap-southeast-1,44.4,44.4,0.09,590.3,3.17,87.6,0
2025-03-25,19,eu-central-1,28.58,28.58,0.31,864.0,0.32,90.5,0
2025-03-25,19,eu-west-1,95.24,95.24,3.37,753.8,0.32,54.4,1
2025-03-25,19,us-east-1,16.62,16.62,0.82,1000.0,1.93,90.7,0
2025-03-25,19,us-west-2,28.01,28.01,0.2,930.9,3.45,91.3,0
2025-03-25,20,ap-southeast-1,45.59,45.59,1.02,899.8,0.29,81.7,0
2025-03-25,20,eu-central-1,140.45,140.45,0.03,939.6,0.87,62.3,1
2025-03-25,20,eu-west-1,27.81,27.81,0.48,808.3,0.64,89.7,0
2025-03-25,20,us-east-1,17.27,17.27,0.13,782.5,0.78,94.6,0
2025-03-25,20,us-west-2,28.64,28.64,0.18,1000.0,0.94,91.3,0
2025-03-25,21,ap-southeast-1,34.92,34.92,0.05,913.5,0.7,90.4,0
2025-03-25,21,eu-central-1,25.53,25.53,0.07,958.1,9.58,92.8,0
2025-03-25,21,eu-west-1,26.05,26.05,0.18,942.5,1.73,92.0,0
2025-03-25,21,us-east-1,15.36,15.36,0.03,824.9,1.15,95.7,0
2025-03-25,21,us-west-2,31.06,31.06,0.11,885.1,2.51,91.1,0
2025-03-25,22,ap-southeast-1,47.69,47.69,0.46,731.6,0.88,84.5,0
2025-03-25,22,eu-central-1,34.09,34.09,0.23,933.3,1.44,89.5,0
2025-03-25,22,eu-west-1,21.43,21.43,0.38,723.5,4.59,92.0,0
2025-03-25,22,us-east-1,16.8,16.8,0.2,648.0,5.64,94.3,0
2025-03-25,22,us-west-2,21.18,21.18,1.3,1000.0,2.92,86.6,0
2025-03-25,23,ap-southeast-1,56.16,56.16,1.24,707.5,2.05,77.6,1
2025-03-25,23,eu-central-1,23.31,23.31,0.2,597.3,1.6,92.6,0
2025-03-25,23,eu-west-1,101.28,101.28,0.26,901.3,3.02,71.4,1
2025-03-25,23,us-east-1,19.02,19.02,0.09,753.3,2.75,94.4,0
2025-03-25,23,us-west-2,22.35,22.35,0.1,685.4,2.69,93.5,0
2025-03-26,0,ap-southeast-1,43.75,43.75,0.01,928.7,1.27,88.3,0
2025-03-26,0,eu-central-1,29.1,29.1,0.21,993.3,1.73,91.0,0
2025-03-26,0,eu-west-1,21.28,21.28,0.2,645.8,3.89,93.1,0
2025-03-26,0,us-east-1,20.04,20.04,0.1,965.8,3.87,94.1,0
2025-03-26,0,us-west-2,24.15,24.15,0.2,630.4,2.31,92.3,0
2025-03-26,1,ap-southeast-1,49.39,49.39,0.36,1000.0,2.81,84.7,0
2025-03-26,1,eu-central-1,29.03,29.03,0.08,1000.0,5.39,91.7,0
2025-03-26,1,eu-west-1,22.63,22.63,0.06,782.6,1.08,93.6,0
2025-03-26,1,us-east-1,78.13,78.13,0.11,1000.0,1.51,78.5,1
2025-03-26,1,us-west-2,27.49,27.49,0.16,879.1,1.33,91.7,0
2025-03-26,2,ap-southeast-1,39.12,39.12,0.09,790.6,0.14,89.0,0
2025-03-26,2,eu-central-1,27.77,27.77,0.35,792.1,2.32,90.5,0
2025-03-26,2,eu-west-1,25.71,25.71,0.19,810.5,1.3,92.0,0
2025-03-26,2,us-east-1,20.35,20.35,0.49,701.9,2.49,91.7,0
2025-03-26,2,us-west-2,22.2,22.2,0.06,779.6,1.17,93.7,0
2025-03-26,3,ap-southeast-1,44.48,44.48,0.01,744.4,0.33,88.1,0
2025-03-26,3,eu-central-1,22.55,22.55,0.36,878.4,2.96,91.8,0
2025-03-26,3,eu-west-1,26.11,26.11,0.08,1000.0,1.25,92.5,0
2025-03-26,3,us-east-1,21.66,21.66,0.23,778.9,0.71,92.8,0
2025-03-26,3,us-west-2,18.75,18.75,0.07,955.5,2.08,94.6,0
2025-03-26,4,ap-southeast-1,34.66,34.66,0.16,885.9,1.73,89.8,0
2025-03-26,4,eu-central-1,31.66,31.66,0.13,743.1,1.23,90.8,0
2025-03-26,4,eu-west-1,20.54,20.54,0.74,817.0,0.53,90.1,0
2025-03-26,4,us-east-1,19.12,19.12,0.11,846.8,3.06,94.2,0
2025-03-26,4,us-west-2,19.51,19.51,0.75,812.7,0.16,90.3,0
2025-03-26,5,ap-southeast-1,50.32,50.32,0.82,926.2,1.03,81.7,1
2025-03-26,5,eu-central-1,31.12,31.12,0.64,616.2,0.1,87.9,0
2025-03-26,5,eu-west-1,28.95,28.95,0.12,585.9,0.16,91.5,0
2025-03-26,5,us-east-1,23.07,23.07,0.28,883.6,1.39,92.2,0
2025-03-26,5,us-west-2,25.89,25.89,0.59,867.7,5.22,89.6,0
2025-03-26,6,ap-southeast-1,46.08,46.08,0.0,806.3,0.88,87.7,0
2025-03-26,6,eu-central-1,25.16,25.16,0.31,761.4,6.68,91.4,0
2025-03-26,6,eu-west-1,27.15,27.15,0.91,610.1,2.23,87.3,0
2025-03-26,6,us-east-1,15.91,15.91,0.38,752.8,1.46,93.5,0
2025-03-26,6,us-west-2,24.05,24.05,0.07,859.7,4.36,93.2,0
2025-03-26,7,ap-southeast-1,36.77,36.77,0.27,1000.0,0.17,88.6,0
2025-03-26,7,eu-central-1,30.97,30.97,0.38,785.2,7.45,89.5,0
2025-03-26,7,eu-west-1,22.36,22.36,0.23,854.1,11.32,92.7,0
2025-03-26,7,us-east-1,14.64,14.64,0.1,900.9,2.62,95.5,0
2025-03-26,7,us-west-2,21.43,21.43,0.62,863.5,1.06,90.5,0
2025-03-26,8,ap-southeast-1,45.53,45.53,0.23,1000.0,5.65,86.5,0
2025-03-26,8,eu-central-1,34.01,34.01,0.11,1000.0,7.45,90.3,0
2025-03-26,8,eu-west-1,104.66,104.66,0.33,1000.0,0.46,70.1,1
2025-03-26,8,us-east-1,15.18,15.18,0.18,1000.0,6.88,94.9,0
2025-03-26,8,us-west-2,24.39,24.39,0.08,1000.0,2.09,93.0,0
2025-03-26,9,ap-southeast-1,205.38,205.38,0.68,1000.0,2.94,55.9,1
2025-03-26,9,eu-central-1,26.01,26.01,0.0,955.4,7.19,93.1,0
2025-03-26,9,eu-west-1,28.13,28.13,0.26,1000.0,0.12,91.0,0
2025-03-26,9,us-east-1,25.35,25.35,0.04,1000.0,0.17,93.0,0
2025-03-26,9,us-west-2,24.64,24.64,0.32,892.1,6.73,91.5,0
2025-03-26,10,ap-southeast-1,58.92,58.92,0.03,856.6,0.32,84.1,1
2025-03-26,10,eu-central-1,28.08,28.08,0.66,990.6,4.22,88.5,0
2025-03-26,10,eu-west-1,26.83,26.83,0.05,1000.0,3.78,92.6,0
2025-03-26,10,us-east-1,91.28,91.28,0.37,1000.0,4.35,73.4,1
2025-03-26,10,us-west-2,30.0,30.0,0.03,1000.0,0.79,91.8,0
2025-03-26,11,ap-southeast-1,63.23,63.23,0.38,1000.0,0.17,80.9,1
2025-03-26,11,eu-central-1,37.7,37.7,0.57,1000.0,2.88,86.5,0
2025-03-26,11,eu-west-1,29.24,29.24,0.16,1000.0,0.73,91.3,0
2025-03-26,11,us-east-1,20.53,20.53,0.38,1000.0,0.86,92.3,0
2025-03-26,11,us-west-2,22.31,22.31,0.7,1000.0,3.39,89.8,0
2025-03-26,12,ap-southeast-1,50.71,50.71,0.38,1000.0,9.21,84.2,1
2025-03-26,12,eu-central-1,33.69,33.69,0.04,984.8,4.65,90.8,0
2025-03-26,12,eu-west-1,27.18,27.18,0.03,1000.0,4.42,92.5,0
2025-03-26,12,us-east-1,21.57,21.57,0.07,1000.0,1.47,93.9,0
2025-03-26,12,us-west-2,20.7,20.7,0.02,1000.0,0.22,94.4,0
2025-03-26,13,ap-southeast-1,41.16,41.16,0.36,1000.0,2.86,86.8,0
2025-03-26,13,eu-central-1,29.47,29.47,0.16,1000.0,2.29,91.2,0
2025-03-26,13,eu-west-1,20.09,20.09,0.32,1000.0,3.04,92.7,0
2025-03-26,13,us-east-1,17.21,17.21,0.25,1000.0,0.1,93.9,0
2025-03-26,13,us-west-2,32.19,32.19,1.36,1000.0,1.85,83.3,0
2025-03-26,14,ap-southeast-1,53.6,53.6,0.94,1000.0,1.35,80.1,1
2025-03-26,14,eu-central-1,28.05,28.05,0.36,1000.0,0.36,90.4,0
2025-03-26,14,eu-west-1,27.08,27.08,0.2,850.4,7.28,91.6,0
2025-03-26,14,us-east-1,28.29,28.29,0.41,1000.0,0.9,90.0,0
2025-03-26,14,us-west-2,25.4,25.4,0.5,1000.0,5.38,90.2,0
2025-03-26,15,ap-southeast-1,65.61,65.61,0.57,1000.0,3.02,79.1,1
2025-03-26,15,eu-central-1,29.71,29.71,0.35,1000.0,1.24,90.0,0
2025-03-26,15,eu-west-1,27.43,27.43,0.5,963.8,1.31,89.7,0
2025-03-26,15,us-east-1,21.1,21.1,0.04,1000.0,1.75,94.2,0
2025-03-26,15,us-west-2,25.0,25.0,0.04,921.4,2.01,93.1,0
2025-03-26,16,ap-southeast-1,39.15,39.15,0.01,1000.0,3.53,89.5,0
2025-03-26,16,eu-central-1,30.05,30.05,0.65,1000.0,8.88,88.1,0
2025-03-26,16,eu-west-1,31.48,31.48,0.08,823.1,2.71,91.1,0
2025-03-26,16,us-east-1,21.04,21.04,0.28,1000.0,0.14,92.7,0
2025-03-26,16,us-west-2,27.85,27.85,0.17,1000.0,2.39,91.5,0
2025-03-26,17,ap-southeast-1,44.34,44.34,0.21,945.1,3.78,86.9,0
2025-03-26,17,eu-central-1,28.11,28.11,0.05,1000.0,1.08,92.2,0
2025-03-26,17,eu-west-1,25.74,25.74,0.06,1000.0,1.56,92.8,0
2025-03-26,17,us-east-1,22.95,22.95,0.1,1000.0,1.69,93.3,0
2025-03-26,17,us-west-2,21.55,21.55,0.01,936.2,5.96,94.2,0
2025-03-26,18,ap-southeast-1,56.49,56.49,0.17,922.9,1.62,83.9,1
2025-03-26,18,eu-central-1,23.79,23.79,0.18,1000.0,5.06,92.5,0
2025-03-26,18,eu-west-1,35.99,35.99,0.17,1000.0,2.49,89.4,0
2025-03-26,18,us-east-1,22.19,22.19,1.09,1000.0,6.55,87.6,0
2025-03-26,18,us-west-2,28.15,28.15,0.38,1000.0,3.14,90.2,0
2025-03-26,19,ap-southeast-1,46.04,46.04,0.11,947.3,1.4,87.1,0
2025-03-26,19,eu-central-1,32.79,32.79,0.03,885.2,0.24,91.1,0
2025-03-26,19,eu-west-1,17.83,17.83,0.78,863.7,1.49,90.5,0
2025-03-26,19,us-east-1,18.6,18.6,0.2,814.5,0.28,93.9,0
2025-03-26,19,us-west-2,20.74,20.74,0.11,1000.0,2.98,93.8,0
2025-03-26,20,ap-southeast-1,41.32,41.32,0.18,962.5,0.1,87.9,0
2025-03-26,20,eu-central-1,32.08,32.08,0.15,889.2,1.02,90.6,0
2025-03-26,20,eu-west-1,29.92,29.92,0.37,857.4,0.52,89.8,0
2025-03-26,20,us-east-1,15.87,15.87,0.49,933.6,3.61,92.8,0
2025-03-26,20,us-west-2,25.71,25.71,0.25,712.9,2.21,91.7,0
2025-03-26,21,ap-southeast-1,46.49,46.49,0.14,791.1,6.53,86.7,0
2025-03-26,21,eu-central-1,22.65,22.65,0.0,788.4,1.08,93.9,0
2025-03-26,21,eu-west-1,24.16,24.16,0.16,738.7,1.77,92.6,0
2025-03-26,21,us-east-1,19.27,19.27,0.24,809.9,1.32,93.4,0
2025-03-26,21,us-west-2,16.94,16.94,0.81,1000.0,2.51,90.6,0
2025-03-26,22,ap-southeast-1,51.6,51.6,0.17,760.1,2.31,85.2,1
2025-03-26,22,eu-central-1,28.57,28.57,0.69,944.0,0.13,88.3,0
2025-03-26,22,eu-west-1,28.22,28.22,0.22,827.2,1.88,91.2,0
2025-03-26,22,us-east-1,91.28,91.28,0.01,990.8,2.66,75.6,1
2025-03-26,22,us-west-2,23.49,23.49,0.11,864.5,4.07,93.1,0
2025-03-26,23,ap-southeast-1,44.34,44.34,1.16,987.7,0.57,81.2,0
2025-03-26,23,eu-central-1,24.21,24.21,0.22,682.2,0.32,92.2,0
2025-03-26,23,eu-west-1,25.3,25.3,0.03,670.3,4.16,93.1,0
2025-03-26,23,us-east-1,21.63,21.63,0.3,894.4,0.75,92.4,0
2025-03-26,23,us-west-2,21.24,21.24,0.02,881.5,9.69,94.2,0
2025-03-27,0,ap-southeast-1,43.74,43.74,0.03,764.2,6.3,88.2,0
2025-03-27,0,eu-central-1,26.9,26.9,0.57,820.7,0.54,89.4,0
2025-03-27,0,eu-west-1,29.27,29.27,1.25,1000.0,3.32,84.7,0
2025-03-27,0,us-east-1,22.3,22.3,0.91,837.1,0.43,88.6,0
2025-03-27,0,us-west-2,19.67,19.67,0.34,752.9,3.97,92.7,0
2025-03-27,1,ap-southeast-1,48.98,48.98,0.77,856.6,6.16,82.3,0
2025-03-27,1,eu-central-1,26.55,26.55,0.02,916.7,4.55,92.8,0
2025-03-27,1,eu-west-1,23.55,23.55,0.33,813.6,2.73,91.7,0
2025-03-27,1,us-east-1,16.62,16.62,0.28,903.7,0.44,93.9,0
2025-03-27,1,us-west-2,24.55,24.55,0.46,945.9,3.07,90.7,0
2025-03-27,2,ap-southeast-1,43.17,43.17,0.2,841.4,11.32,87.3,0
2025-03-27,2,eu-central-1,26.2,26.2,0.08,815.5,0.16,92.6,0
2025-03-27,2,eu-west-1,20.88,20.88,0.1,791.3,0.3,93.8,0
2025-03-27,2,us-east-1,54.38,54.38,0.51,661.5,0.18,82.4,1
2025-03-27,2,us-west-2,21.51,21.51,0.95,806.1,0.36,88.6,0
2025-03-27,3,ap-southeast-1,52.71,52.71,0.29,674.0,5.18,84.2,1
2025-03-27,3,eu-central-1,36.41,36.41,0.49,825.2,0.89,87.4,0
2025-03-27,3,eu-west-1,30.33,30.33,0.26,1000.0,3.19,90.3,0
2025-03-27,3,us-east-1,17.66,17.66,0.65,714.8,0.51,91.4,0
2025-03-27,3,us-west-2,23.54,23.54,0.05,712.3,4.25,93.4,0
