timestamp,region,latency_ms,packet_loss_pct,bandwidth_mbps,jitter_ms
2025-03-26 15:00:00,us-west-2,25.0,0.041,921.4,2.01
2025-03-26 16:00:00,us-west-2,27.85,0.171,1000.0,2.39
2025-03-26 17:00:00,us-west-2,21.55,0.014,936.2,5.96
2025-03-26 18:00:00,us-west-2,28.15,0.379,1000.0,3.14
2025-03-26 19:00:00,us-west-2,20.74,0.11,1000.0,2.98
2025-03-26 20:00:00,us-west-2,25.71,0.246,712.9,2.21
2025-03-26 21:00:00,us-west-2,16.94,0.81,1000.0,2.51
2025-03-26 22:00:00,us-west-2,23.49,0.11,864.5,4.07
2025-03-26 23:00:00,us-west-2,21.24,0.015,881.5,9.69
2025-03-27 00:00:00,us-west-2,19.67,0.338,752.9,3.97
2025-03-27 01:00:00,us-west-2,24.55,0.464,945.9,3.07
2025-03-27 02:00:00,us-west-2,21.51,0.95,806.1,0.36
2025-03-27 03:00:00,us-west-2,23.54,0.052,712.3,4.25
2025-03-27 04:00:00,us-west-2,26.18,0.149,1000.0,3.33
2025-03-27 05:00:00,us-west-2,24.61,0.558,803.7,3.68
2025-03-27 06:00:00,us-west-2,18.43,0.493,626.9,0.66
2025-03-27 07:00:00,us-west-2,20.21,0.294,817.8,5.84
2025-03-27 08:00:00,us-west-2,27.04,0.104,1000.0,0.26
2025-03-27 09:00:00,us-west-2,28.31,0.11,1000.0,0.73
2025-03-27 10:00:00,us-west-2,23.82,0.044,1000.0,2.72
2025-03-27 11:00:00,us-west-2,26.05,0.841,952.5,2.8
2025-03-27 12:00:00,us-west-2,26.03,0.063,891.9,0.94
2025-03-27 13:00:00,us-west-2,26.56,0.281,1000.0,3.02
2025-03-27 14:00:00,us-west-2,20.83,0.29,1000.0,1.23
2025-03-27 15:00:00,us-west-2,19.93,0.152,1000.0,0.1
2025-03-27 16:00:00,us-west-2,16.73,0.143,1000.0,0.44
2025-03-27 17:00:00,us-west-2,25.7,0.364,1000.0,5.36
2025-03-27 18:00:00,us-west-2,91.03,0.162,1000.0,0.63
2025-03-27 19:00:00,us-west-2,29.05,0.088,868.3,0.3
2025-03-27 20:00:00,us-west-2,24.16,0.153,834.0,2.87
2025-03-27 21:00:00,us-west-2,18.1,0.495,962.7,1.45
2025-03-27 22:00:00,us-west-2,25.75,1.019,887.3,3.98
2025-03-27 23:00:00,us-west-2,25.75,0.303,863.0,4.94
2025-03-28 00:00:00,us-west-2,26.02,0.457,845.0,4.68
2025-03-28 01:00:00,us-west-2,19.33,0.228,737.0,0.94
2025-03-28 02:00:00,us-west-2,24.36,0.294,849.9,1.76
2025-03-28 03:00:00,us-west-2,84.5,1.329,772.4,2.63
2025-03-28 04:00:00,us-west-2,27.18,0.173,891.6,0.97
2025-03-28 05:00:00,us-west-2,16.97,0.021,824.9,0.1
2025-03-28 06:00:00,us-west-2,21.28,0.944,1000.0,1.71
2025-03-28 07:00:00,us-west-2,108.92,0.473,698.6,0.1
2025-03-28 08:00:00,us-west-2,32.37,0.168,621.3,7.52
2025-03-28 09:00:00,us-west-2,27.16,1.333,1000.0,3.98
2025-03-28 10:00:00,us-west-2,28.68,0.14,1000.0,0.53
2025-03-28 11:00:00,us-west-2,27.11,0.154,1000.0,0.85
2025-03-28 12:00:00,us-west-2,26.72,0.311,912.2,10.16
2025-03-28 13:00:00,us-west-2,22.02,0.106,1000.0,1.17
2025-03-28 14:00:00,us-west-2,23.61,0.396,1000.0,3.83
2025-03-28 15:00:00,us-west-2,25.57,0.055,994.6,1.48
2025-03-28 16:00:00,us-west-2,22.84,0.038,1000.0,4.99
2025-03-28 17:00:00,us-west-2,22.14,0.253,1000.0,3.04
2025-03-28 18:00:00,us-west-2,24.52,0.268,1000.0,0.1
2025-03-28 19:00:00,us-west-2,20.0,0.034,829.3,0.87
2025-03-28 20:00:00,us-west-2,22.16,0.999,855.6,2.04
2025-03-28 21:00:00,us-west-2,20.54,0.255,778.4,6.52
2025-03-28 22:00:00,us-west-2,19.74,0.049,764.4,0.27
2025-03-28 23:00:00,us-west-2,18.94,0.112,897.8,2.3
2025-03-29 00:00:00,us-west-2,22.02,0.483,805.8,0.9
2025-03-29 01:00:00,us-west-2,24.93,0.222,1000.0,5.5
2025-03-29 02:00:00,us-west-2,24.15,0.063,951.1,3.62
2025-03-29 03:00:00,us-west-2,16.96,0.033,1000.0,1.15
2025-03-29 04:00:00,us-west-2,24.84,0.169,582.6,0.46
2025-03-29 05:00:00,us-west-2,24.12,0.123,1000.0,0.1
2025-03-29 06:00:00,us-west-2,142.31,0.32,563.8,2.43
2025-03-29 07:00:00,us-west-2,25.58,0.778,698.7,1.3
2025-03-29 08:00:00,us-west-2,22.54,0.094,831.6,0.94
2025-03-29 09:00:00,us-west-2,24.16,0.638,1000.0,10.58
2025-03-29 10:00:00,us-west-2,32.09,0.835,1000.0,1.57
2025-03-29 11:00:00,us-west-2,31.87,0.767,1000.0,3.46
2025-03-29 12:00:00,us-west-2,25.01,5.113,1000.0,0.49
2025-03-29 13:00:00,us-west-2,27.59,0.609,1000.0,0.1
2025-03-29 14:00:00,us-west-2,27.92,0.297,959.5,1.35
2025-03-29 15:00:00,us-west-2,31.97,0.174,1000.0,2.74
2025-03-29 16:00:00,us-west-2,26.61,0.223,1000.0,1.77
2025-03-29 17:00:00,us-west-2,20.7,0.68,1000.0,5.53
2025-03-29 18:00:00,us-west-2,23.49,0.477,1000.0,1.42
2025-03-29 19:00:00,us-west-2,32.34,0.052,813.6,0.93
2025-03-29 20:00:00,us-west-2,17.85,0.046,845.9,6.19
2025-03-29 21:00:00,us-west-2,22.17,0.526,728.9,1.31
2025-03-29 22:00:00,us-west-2,29.63,0.43,893.1,0.79
2025-03-29 23:00:00,us-west-2,19.36,0.207,813.5,0.26
2025-03-30 00:00:00,us-west-2,13.0,0.096,936.9,3.94
2025-03-30 01:00:00,us-west-2,13.61,0.34,689.4,4.36
2025-03-30 02:00:00,us-west-2,19.38,0.012,810.4,0.1
2025-03-30 03:00:00,us-west-2,16.18,0.252,710.9,1.11
2025-03-30 04:00:00,us-west-2,25.42,0.152,718.3,3.46
2025-03-30 05:00:00,us-west-2,22.88,1.143,922.7,7.31
2025-03-30 06:00:00,us-west-2,14.96,0.213,984.9,1.19
2025-03-30 07:00:00,us-west-2,16.74,0.241,570.1,5.14
2025-03-30 08:00:00,us-west-2,30.01,0.411,1000.0,1.25
2025-03-30 09:00:00,us-west-2,26.03,0.219,1000.0,0.49
2025-03-30 10:00:00,us-west-2,30.74,0.084,894.9,0.1
2025-03-30 11:00:00,us-west-2,29.55,0.254,1000.0,1.0
2025-03-30 12:00:00,us-west-2,20.93,0.953,1000.0,1.19
2025-03-30 13:00:00,us-west-2,28.65,0.174,1000.0,7.26
2025-03-30 14:00:00,us-west-2,27.44,0.376,1000.0,0.58
2025-03-30 15:00:00,us-west-2,17.86,1.26,1000.0,1.2
2025-03-30 16:00:00,us-west-2,20.13,0.585,1000.0,0.1
2025-03-30 17:00:00,us-west-2,34.55,0.355,1000.0,3.6
2025-03-30 18:00:00,us-west-2,95.94,0.439,1000.0,6.17
2025-03-30 19:00:00,us-west-2,83.87,0.827,987.1,0.68
2025-03-30 20:00:00,us-west-2,21.37,0.964,626.6,1.4
2025-03-30 21:00:00,us-west-2,22.61,1.042,830.6,0.33
2025-03-30 22:00:00,us-west-2,21.59,0.295,1000.0,1.53
2025-03-30 23:00:00,us-west-2,25.19,0.146,934.4,0.36
2025-03-01 00:00:00,eu-central-1,34.23,0.313,805.8,0.99
2025-03-01 01:00:00,eu-central-1,17.06,0.372,792.4,0.96
2025-03-01 02:00:00,eu-central-1,28.47,0.303,658.7,0.99
2025-03-01 03:00:00,eu-central-1,20.71,0.877,912.8,2.79
2025-03-01 04:00:00,eu-central-1,38.26,0.07,979.9,1.89
2025-03-01 05:00:00,eu-central-1,26.03,1.354,1000.0,1.22
2025-03-01 06:00:00,eu-central-1,31.13,0.533,886.6,0.4
2025-03-01 07:00:00,eu-central-1,27.85,0.267,758.0,0.1
2025-03-01 08:00:00,eu-central-1,28.32,0.358,840.3,0.62
2025-03-01 09:00:00,eu-central-1,27.75,0.345,1000.0,0.28
2025-03-01 10:00:00,eu-central-1,39.86,0.02,824.8,3.85
2025-03-01 11:00:00,eu-central-1,36.82,0.081,1000.0,0.3
2025-03-01 12:00:00,eu-central-1,41.59,1.075,1000.0,3.22
2025-03-01 13:00:00,eu-central-1,32.47,0.252,1000.0,1.22
2025-03-01 14:00:00,eu-central-1,33.59,0.157,1000.0,0.19
2025-03-01 15:00:00,eu-central-1,30.91,0.474,1000.0,4.19
2025-03-01 16:00:00,eu-central-1,30.81,0.245,728.2,2.17
2025-03-01 17:00:00,eu-central-1,27.17,0.004,1000.0,0.67
2025-03-01 18:00:00,eu-central-1,32.61,0.44,757.2,5.63
2025-03-01 19:00:00,eu-central-1,126.76,0.395,937.9,0.12
2025-03-01 20:00:00,eu-central-1,29.86,0.054,783.4,0.56
2025-03-01 21:00:00,eu-central-1,28.71,0.942,591.2,3.49
2025-03-01 22:00:00,eu-central-1,29.21,0.076,752.3,3.09
2025-03-01 23:00:00,eu-central-1,35.04,0.184,781.6,0.85
2025-03-02 00:00:00,eu-central-1,128.42,0.037,992.9,0.16
2025-03-02 01:00:00,eu-central-1,31.18,0.277,873.6,4.88
2025-03-02 02:00:00,eu-central-1,36.62,0.141,891.3,0.94
2025-03-02 03:00:00,eu-central-1,33.49,0.131,991.7,0.54
2025-03-02 04:00:00,eu-central-1,32.84,0.526,838.5,1.81
2025-03-02 05:00:00,eu-central-1,26.71,0.003,940.5,6.03
2025-03-02 06:00:00,eu-central-1,28.96,0.48,932.1,0.11
2025-03-02 07:00:00,eu-central-1,22.46,0.254,695.6,3.63
2025-03-02 08:00:00,eu-central-1,34.61,1.411,1000.0,2.12
2025-03-02 09:00:00,eu-central-1,33.53,0.886,883.4,1.39
2025-03-02 10:00:00,eu-central-1,32.31,0.019,1000.0,3.41
2025-03-02 11:00:00,eu-central-1,37.16,0.017,868.3,8.44
2025-03-02 12:00:00,eu-central-1,26.37,0.708,1000.0,0.65
2025-03-02 13:00:00,eu-central-1,40.1,0.607,1000.0,0.39
2025-03-02 14:00:00,eu-central-1,36.56,0.14,1000.0,6.1
2025-03-02 15:00:00,eu-central-1,31.86,0.318,1000.0,2.76
2025-03-02 16:00:00,eu-central-1,31.48,0.222,1000.0,1.44
2025-03-02 17:00:00,eu-central-1,34.52,1.127,1000.0,2.13
2025-03-02 18:00:00,eu-central-1,39.55,0.988,1000.0,3.42
2025-03-02 19:00:00,eu-central-1,28.43,1.238,873.1,3.71
2025-03-02 20:00:00,eu-central-1,28.6,0.604,811.6,6.31
2025-03-02 21:00:00,eu-central-1,28.08,0.721,785.2,1.39
2025-03-02 22:00:00,eu-central-1,35.48,0.073,738.0,0.87
2025-03-02 23:00:00,eu-central-1,26.45,0.533,774.7,2.55
2025-03-03 00:00:00,eu-central-1,27.88,0.37,807.9,1.34
2025-03-03 01:00:00,eu-central-1,34.15,0.987,791.5,2.26
2025-03-03 02:00:00,eu-central-1,28.62,0.254,771.0,1.36
2025-03-03 03:00:00,eu-central-1,32.78,0.027,1000.0,0.42
2025-03-03 04:00:00,eu-central-1,24.17,0.273,726.4,1.58
2025-03-03 05:00:00,eu-central-1,27.14,0.348,867.6,2.94
2025-03-03 06:00:00,eu-central-1,34.23,0.075,921.1,4.01
2025-03-03 07:00:00,eu-central-1,25.16,0.15,925.6,1.7
2025-03-03 08:00:00,eu-central-1,31.47,0.301,1000.0,0.45
2025-03-03 09:00:00,eu-central-1,33.44,0.155,1000.0,1.34
2025-03-03 10:00:00,eu-central-1,27.42,0.155,1000.0,3.86
2025-03-03 11:00:00,eu-central-1,30.2,0.047,1000.0,1.33
2025-03-03 12:00:00,eu-central-1,32.74,0.933,1000.0,2.98
2025-03-03 13:00:00,eu-central-1,32.43,0.458,861.3,1.77
2025-03-03 14:00:00,eu-central-1,38.38,0.0,1000.0,0.69
2025-03-03 15:00:00,eu-central-1,39.65,0.479,926.1,3.98
2025-03-03 16:00:00,eu-central-1,28.07,0.444,1000.0,0.22
2025-03-03 17:00:00,eu-central-1,32.74,0.003,1000.0,1.86
2025-03-03 18:00:00,eu-central-1,35.46,0.152,1000.0,0.59
2025-03-03 19:00:00,eu-central-1,34.37,0.28,1000.0,0.17
2025-03-03 20:00:00,eu-central-1,31.02,0.181,785.5,1.75
2025-03-03 21:00:00,eu-central-1,29.22,0.452,943.0,1.73
2025-03-03 22:00:00,eu-central-1,30.8,0.166,886.7,3.07
2025-03-03 23:00:00,eu-central-1,30.83,0.05,1000.0,3.41
2025-03-04 00:00:00,eu-central-1,24.1,1.124,919.1,3.25
2025-03-04 01:00:00,eu-central-1,28.81,0.083,729.0,1.32
2025-03-04 02:00:00,eu-central-1,34.13,0.379,643.2,2.5
2025-03-04 03:00:00,eu-central-1,27.13,0.046,887.4,2.15
2025-03-04 04:00:00,eu-central-1,28.54,0.12,786.6,1.37
2025-03-04 05:00:00,eu-central-1,26.98,0.175,732.4,2.27
2025-03-04 06:00:00,eu-central-1,18.28,0.064,697.9,7.36
2025-03-04 07:00:00,eu-central-1,28.09,0.179,869.3,0.54
2025-03-04 08:00:00,eu-central-1,33.66,0.056,1000.0,5.91
2025-03-04 09:00:00,eu-central-1,29.72,0.27,1000.0,0.14
2025-03-04 10:00:00,eu-central-1,26.62,0.36,1000.0,0.92
2025-03-04 11:00:00,eu-central-1,27.95,0.021,1000.0,0.85
2025-03-04 12:00:00,eu-central-1,35.89,0.676,903.9,2.46
2025-03-04 13:00:00,eu-central-1,41.73,0.068,1000.0,0.35
2025-03-04 14:00:00,eu-central-1,38.88,0.084,934.2,5.35
2025-03-04 15:00:00,eu-central-1,25.71,0.357,1000.0,4.41
2025-03-04 16:00:00,eu-central-1,36.33,0.209,1000.0,2.64
2025-03-04 17:00:00,eu-central-1,29.0,0.228,1000.0,1.53
2025-03-04 18:00:00,eu-central-1,29.39,0.045,939.9,6.76
2025-03-04 19:00:00,eu-central-1,26.06,0.492,896.9,4.44
2025-03-04 20:00:00,eu-central-1,30.97,0.288,749.2,1.73
2025-03-04 21:00:00,eu-central-1,32.03,0.044,788.7,3.03
2025-03-04 22:00:00,eu-central-1,27.59,0.141,413.8,2.09
2025-03-04 23:00:00,eu-central-1,27.66,0.499,1000.0,2.22
2025-03-05 00:00:00,eu-central-1,29.95,0.252,916.1,1.0
2025-03-05 01:00:00,eu-central-1,30.39,0.035,757.9,1.55
2025-03-05 02:00:00,eu-central-1,32.94,0.14,715.0,0.2
2025-03-05 03:00:00,eu-central-1,22.61,0.083,790.5,1.11
2025-03-05 04:00:00,eu-central-1,28.08,0.219,936.0,2.98
2025-03-05 05:00:00,eu-central-1,23.51,0.556,622.9,7.66
2025-03-05 06:00:00,eu-central-1,27.79,0.172,833.0,8.25
2025-03-05 07:00:00,eu-central-1,27.05,0.17,1000.0,2.03
2025-03-05 08:00:00,eu-central-1,31.97,0.778,928.1,2.33
2025-03-05 09:00:00,eu-central-1,28.34,0.283,1000.0,0.51
2025-03-05 10:00:00,eu-central-1,25.02,0.276,1000.0,2.97
2025-03-05 11:00:00,eu-central-1,22.08,0.1,1000.0,0.18
2025-03-05 12:00:00,eu-central-1,31.57,0.309,1000.0,0.84
2025-03-05 13:00:00,eu-central-1,30.12,0.283,1000.0,2.76
2025-03-05 14:00:00,eu-central-1,28.94,0.167,1000.0,0.93
2025-03-05 15:00:00,eu-central-1,38.59,1.543,1000.0,0.13
2025-03-05 16:00:00,eu-central-1,28.05,0.705,1000.0,4.46
2025-03-05 17:00:00,eu-central-1,39.04,0.457,799.4,0.93
2025-03-05 18:00:00,eu-central-1,180.01,0.254,1000.0,0.16
2025-03-05 19:00:00,eu-central-1,19.81,0.186,734.0,0.19
2025-03-05 20:00:00,eu-central-1,28.39,0.061,816.3,0.73
2025-03-05 21:00:00,eu-central-1,26.32,0.109,818.9,0.49
2025-03-05 22:00:00,eu-central-1,15.77,0.446,993.7,3.72
2025-03-05 23:00:00,eu-central-1,21.93,0.181,933.4,0.97
2025-03-06 00:00:00,eu-central-1,31.25,0.642,881.6,4.08
2025-03-06 01:00:00,eu-central-1,36.48,0.048,849.6,0.48
2025-03-06 02:00:00,eu-central-1,31.79,0.213,722.9,1.7
2025-03-06 03:00:00,eu-central-1,29.36,0.312,588.3,2.91
2025-03-06 04:00:00,eu-central-1,27.91,0.218,863.6,2.64
2025-03-06 05:00:00,eu-central-1,35.07,0.66,945.4,2.3
2025-03-06 06:00:00,eu-central-1,37.02,1.369,837.0,6.47
2025-03-06 07:00:00,eu-central-1,25.54,0.037,785.8,0.65
2025-03-06 08:00:00,eu-central-1,22.54,0.046,1000.0,1.7
2025-03-06 09:00:00,eu-central-1,22.07,0.046,1000.0,5.39
2025-03-06 10:00:00,eu-central-1,38.58,0.377,1000.0,0.2
2025-03-06 11:00:00,eu-central-1,31.97,0.154,1000.0,0.14
2025-03-06 12:00:00,eu-central-1,33.09,0.436,1000.0,0.66
2025-03-06 13:00:00,eu-central-1,23.55,0.172,1000.0,2.51
2025-03-06 14:00:00,eu-central-1,28.56,0.326,903.7,0.75
2025-03-06 15:00:00,eu-central-1,30.77,0.485,1000.0,0.53
2025-03-06 16:00:00,eu-central-1,33.2,0.262,1000.0,1.53
2025-03-06 17:00:00,eu-central-1,30.27,0.256,1000.0,2.38
2025-03-06 18:00:00,eu-central-1,27.19,0.03,1000.0,0.71
2025-03-06 19:00:00,eu-central-1,24.7,0.159,904.3,0.89
2025-03-06 20:00:00,eu-central-1,33.07,0.237,1000.0,2.38
2025-03-06 21:00:00,eu-central-1,29.03,0.186,840.9,7.28
2025-03-06 22:00:00,eu-central-1,30.57,0.693,962.4,2.81
2025-03-06 23:00:00,eu-central-1,24.22,0.711,793.5,3.82
2025-03-07 00:00:00,eu-central-1,15.59,0.518,944.9,1.14
2025-03-07 01:00:00,eu-central-1,25.8,0.141,962.7,0.79
2025-03-07 02:00:00,eu-central-1,24.36,0.379,893.7,1.51
2025-03-07 03:00:00,eu-central-1,29.47,0.151,1000.0,4.11
2025-03-07 04:00:00,eu-central-1,41.8,0.079,743.9,1.52
2025-03-07 05:00:00,eu-central-1,30.92,0.126,791.5,4.69
2025-03-07 06:00:00,eu-central-1,39.49,0.022,875.5,11.22
2025-03-07 07:00:00,eu-central-1,30.39,0.121,955.7,0.19
2025-03-07 08:00:00,eu-central-1,29.16,0.204,1000.0,0.12
2025-03-07 09:00:00,eu-central-1,33.88,1.027,1000.0,0.41
2025-03-07 10:00:00,eu-central-1,40.8,0.124,1000.0,1.21
2025-03-07 11:00:00,eu-central-1,41.04,0.768,927.1,0.35
2025-03-07 12:00:00,eu-central-1,29.42,0.086,1000.0,5.11
2025-03-07 13:00:00,eu-central-1,33.42,0.07,1000.0,0.1
2025-03-07 14:00:00,eu-central-1,25.3,0.242,1000.0,0.95
2025-03-07 15:00:00,eu-central-1,36.18,0.368,1000.0,0.51
2025-03-07 16:00:00,eu-central-1,39.7,0.015,1000.0,6.7
2025-03-07 17:00:00,eu-central-1,32.39,0.082,1000.0,2.77
2025-03-07 18:00:00,eu-central-1,28.98,0.201,1000.0,6.08
2025-03-07 19:00:00,eu-central-1,29.51,0.121,813.4,8.97
2025-03-07 20:00:00,eu-central-1,29.75,0.374,825.6,1.72
2025-03-07 21:00:00,eu-central-1,28.34,0.215,801.6,0.67
2025-03-07 22:00:00,eu-central-1,28.75,0.052,952.8,0.54
2025-03-07 23:00:00,eu-central-1,27.27,0.675,873.3,0.63
2025-03-08 00:00:00,eu-central-1,32.18,0.104,1000.0,3.08
2025-03-08 01:00:00,eu-central-1,31.09,0.394,869.3,0.1
2025-03-08 02:00:00,eu-central-1,23.87,0.454,783.9,0.13
2025-03-08 03:00:00,eu-central-1,23.76,0.99,1000.0,2.34
2025-03-08 04:00:00,eu-central-1,26.93,0.207,899.6,2.57
2025-03-08 05:00:00,eu-central-1,31.09,0.287,968.8,2.74
2025-03-08 06:00:00,eu-central-1,28.62,0.122,921.1,1.16
2025-03-08 07:00:00,eu-central-1,25.3,0.34,924.8,4.1
2025-03-08 08:00:00,eu-central-1,33.46,0.205,1000.0,1.91
2025-03-08 09:00:00,eu-central-1,30.6,0.19,933.1,0.28
2025-03-08 10:00:00,eu-central-1,36.45,0.638,1000.0,3.99
2025-03-08 11:00:00,eu-central-1,33.81,0.017,898.3,7.65
2025-03-08 12:00:00,eu-central-1,30.68,0.705,1000.0,0.15
2025-03-08 13:00:00,eu-central-1,33.32,0.631,991.8,1.24
2025-03-08 14:00:00,eu-central-1,38.55,0.233,1000.0,1.67
2025-03-08 15:00:00,eu-central-1,29.45,0.222,1000.0,0.4
2025-03-08 16:00:00,eu-central-1,34.14,0.148,1000.0,5.06
2025-03-08 17:00:00,eu-central-1,31.86,1.698,1000.0,0.84
2025-03-08 18:00:00,eu-central-1,34.26,0.039,1000.0,3.82
2025-03-08 19:00:00,eu-central-1,25.25,0.268,818.7,2.78
2025-03-08 20:00:00,eu-central-1,28.46,0.343,960.4,2.28
2025-03-08 21:00:00,eu-central-1,32.65,0.817,978.1,0.53
2025-03-08 22:00:00,eu-central-1,24.06,0.455,712.4,0.62
2025-03-08 23:00:00,eu-central-1,22.42,0.31,666.3,0.12
2025-03-09 00:00:00,eu-central-1,22.58,0.037,762.8,0.69
2025-03-09 01:00:00,eu-central-1,23.08,0.14,975.4,1.06
2025-03-09 02:00:00,eu-central-1,30.5,0.045,995.8,4.48
2025-03-09 03:00:00,eu-central-1,22.1,0.639,739.0,1.14
2025-03-09 04:00:00,eu-central-1,26.75,0.415,886.9,3.51
2025-03-09 05:00:00,eu-central-1,30.6,0.425,1000.0,1.45
2025-03-09 06:00:00,eu-central-1,29.75,0.317,899.8,3.84
2025-03-09 07:00:00,eu-central-1,26.38,0.212,1000.0,9.35
2025-03-09 08:00:00,eu-central-1,33.12,0.054,1000.0,0.69
2025-03-09 09:00:00,eu-central-1,32.72,0.132,963.0,4.96
2025-03-09 10:00:00,eu-central-1,31.12,0.049,1000.0,2.43
2025-03-09 11:00:00,eu-central-1,31.18,0.426,1000.0,4.25
2025-03-09 12:00:00,eu-central-1,43.0,0.058,1000.0,2.64
2025-03-09 13:00:00,eu-central-1,36.11,0.4,1000.0,1.38
2025-03-09 14:00:00,eu-central-1,44.18,0.389,1000.0,0.65
2025-03-09 15:00:00,eu-central-1,29.8,0.203,647.0,0.18
2025-03-09 16:00:00,eu-central-1,31.79,0.048,900.2,1.92
2025-03-09 17:00:00,eu-central-1,25.77,0.125,763.8,11.6
2025-03-09 18:00:00,eu-central-1,28.29,0.127,1000.0,3.35
2025-03-09 19:00:00,eu-central-1,35.99,0.362,878.9,0.99
2025-03-09 20:00:00,eu-central-1,25.81,0.036,884.0,4.39
2025-03-09 21:00:00,eu-central-1,36.06,0.53,734.9,3.66
2025-03-09 22:00:00,eu-central-1,22.78,0.429,930.9,0.83
2025-03-09 23:00:00,eu-central-1,23.58,0.062,936.0,0.1
2025-03-10 00:00:00,eu-central-1,26.57,0.381,699.4,0.31
2025-03-10 01:00:00,eu-central-1,27.73,0.331,674.1,5.25
2025-03-10 02:00:00,eu-central-1,31.88,0.414,850.0,4.53
2025-03-10 03:00:00,eu-central-1,29.89,0.063,1000.0,0.87
2025-03-10 04:00:00,eu-central-1,26.25,0.051,1000.0,0.84
2025-03-10 05:00:00,eu-central-1,27.44,0.081,917.6,3.94
2025-03-10 06:00:00,eu-central-1,26.66,0.137,762.4,6.94
2025-03-10 07:00:00,eu-central-1,24.16,0.473,956.4,3.78
2025-03-10 08:00:00,eu-central-1,27.91,0.442,1000.0,2.33
2025-03-10 09:00:00,eu-central-1,37.16,4.704,985.3,0.69
2025-03-10 10:00:00,eu-central-1,23.37,0.02,770.5,1.87
2025-03-10 11:00:00,eu-central-1,40.01,0.004,1000.0,0.66
2025-03-10 12:00:00,eu-central-1,30.54,0.396,1000.0,4.13
2025-03-10 13:00:00,eu-central-1,28.47,0.108,1000.0,1.22
2025-03-10 14:00:00,eu-central-1,35.77,0.134,746.3,4.48
2025-03-10 15:00:00,eu-central-1,39.37,0.261,1000.0,1.2
2025-03-10 16:00:00,eu-central-1,37.6,0.036,725.7,4.35
2025-03-10 17:00:00,eu-central-1,34.62,0.34,1000.0,1.01
2025-03-10 18:00:00,eu-central-1,37.45,0.13,1000.0,1.45
2025-03-10 19:00:00,eu-central-1,20.79,0.3,816.6,2.39
2025-03-10 20:00:00,eu-central-1,25.81,0.539,917.5,0.18
2025-03-10 21:00:00,eu-central-1,119.8,0.056,732.6,7.4
2025-03-10 22:00:00,eu-central-1,33.14,0.802,858.7,2.13
2025-03-10 23:00:00,eu-central-1,26.39,0.227,945.4,1.77
2025-03-11 00:00:00,eu-central-1,31.55,0.769,478.7,4.57
2025-03-11 01:00:00,eu-central-1,30.25,0.07,796.3,5.02
2025-03-11 02:00:00,eu-central-1,24.38,0.278,847.3,1.85
2025-03-11 03:00:00,eu-central-1,25.53,0.82,826.4,6.55
2025-03-11 04:00:00,eu-central-1,33.43,0.446,1000.0,0.17
2025-03-11 05:00:00,eu-central-1,119.23,0.279,715.1,0.3
2025-03-11 06:00:00,eu-central-1,28.52,0.205,775.5,2.27
2025-03-11 07:00:00,eu-central-1,24.71,0.733,620.1,1.09
2025-03-11 08:00:00,eu-central-1,30.68,0.156,1000.0,1.56
2025-03-11 09:00:00,eu-central-1,31.98,0.082,1000.0,0.99
2025-03-11 10:00:00,eu-central-1,28.42,0.309,1000.0,1.3
2025-03-11 11:00:00,eu-central-1,27.56,0.323,1000.0,4.32
2025-03-11 12:00:00,eu-central-1,33.58,0.191,1000.0,2.25
2025-03-11 13:00:00,eu-central-1,28.12,0.22,1000.0,14.83
2025-03-11 14:00:00,eu-central-1,28.28,1.059,1000.0,3.86
2025-03-11 15:00:00,eu-central-1,27.66,0.435,1000.0,0.8
2025-03-11 16:00:00,eu-central-1,182.55,0.039,1000.0,0.77
2025-03-11 17:00:00,eu-central-1,36.76,0.079,1000.0,1.02
2025-03-11 18:00:00,eu-central-1,39.48,1.225,1000.0,4.63
2025-03-11 19:00:00,eu-central-1,24.95,0.389,669.8,0.1
2025-03-11 20:00:00,eu-central-1,37.03,0.74,854.8,0.65
2025-03-11 21:00:00,eu-central-1,23.78,0.109,944.0,5.88
2025-03-11 22:00:00,eu-central-1,32.55,0.406,776.4,2.55
2025-03-11 23:00:00,eu-central-1,24.97,0.376,753.1,0.64
2025-03-12 00:00:00,eu-central-1,24.34,0.105,1000.0,0.62
2025-03-12 01:00:00,eu-central-1,24.87,0.24,678.8,4.96
2025-03-12 02:00:00,eu-central-1,129.07,0.296,601.9,5.61
2025-03-12 03:00:00,eu-central-1,30.44,0.197,711.7,0.74
2025-03-12 04:00:00,eu-central-1,30.81,0.527,665.1,1.36
2025-03-12 05:00:00,eu-central-1,24.04,0.537,896.3,4.5
2025-03-12 06:00:00,eu-central-1,23.84,0.57,806.7,3.69
2025-03-12 07:00:00,eu-central-1,24.15,0.488,823.6,4.2
2025-03-12 08:00:00,eu-central-1,31.66,0.221,1000.0,1.83
2025-03-12 09:00:00,eu-central-1,31.18,0.159,997.2,6.06
2025-03-12 10:00:00,eu-central-1,27.61,0.587,1000.0,0.99
2025-03-12 11:00:00,eu-central-1,33.5,0.222,1000.0,0.43
2025-03-12 12:00:00,eu-central-1,43.13,0.093,1000.0,3.08
2025-03-12 13:00:00,eu-central-1,29.76,0.234,1000.0,1.94
2025-03-12 14:00:00,eu-central-1,30.11,0.05,1000.0,4.82
2025-03-12 15:00:00,eu-central-1,34.9,0.388,1000.0,0.21
2025-03-12 16:00:00,eu-central-1,29.5,0.135,859.8,4.64
